Random seed, 2, forward time, 6.970149993896484, inference time, 2857.7284092903137, qp time, 195.10015392303467, backward_time, 17.34824848175049, epoch, 6
Random seed, 26, forward time, 7.789473295211792, inference time, 3612.260760307312, qp time, 245.56750297546387, backward_time, 22.98457670211792, epoch, 7
Random seed, 11, forward time, 7.20723295211792, inference time, 4250.074897766113, qp time, 280.4460587501526, backward_time, 22.383415460586548, epoch, 7
Random seed, 20, forward time, 7.177062511444092, inference time, 4017.383805990219, qp time, 225.3254120349884, backward_time, 21.332062005996704, epoch, 6
Random seed, 19, forward time, 8.36936092376709, inference time, 4467.568168401718, qp time, 266.35720705986023, backward_time, 24.16395616531372, epoch, 7
Random seed, 9, forward time, 12.210988759994507, inference time, 5362.525901556015, qp time, 333.3485267162323, backward_time, 34.21976590156555, epoch, 9
Random seed, 3, forward time, 9.057410955429077, inference time, 5461.675040483475, qp time, 287.5144901275635, backward_time, 26.369826555252075, epoch, 7
Random seed, 25, forward time, 9.166630268096924, inference time, 5258.734196186066, qp time, 290.8656961917877, backward_time, 26.52135181427002, epoch, 7
Random seed, 30, forward time, 14.903916120529175, inference time, 5842.983483314514, qp time, 379.0581114292145, backward_time, 34.4446222782135, epoch, 9
Random seed, 29, forward time, 10.805049657821655, inference time, 5971.224091053009, qp time, 372.14148020744324, backward_time, 31.384648084640503, epoch, 9
Random seed, 27, forward time, 10.60139799118042, inference time, 5958.633298873901, qp time, 318.8503067493439, backward_time, 26.633606672286987, epoch, 8
Random seed, 4, forward time, 10.261793851852417, inference time, 6457.137755155563, qp time, 345.230370759964, backward_time, 30.73535466194153, epoch, 9
Random seed, 7, forward time, 12.349316120147705, inference time, 6487.708522081375, qp time, 409.61037516593933, backward_time, 36.3286988735199, epoch, 10
Random seed, 17, forward time, 13.61995792388916, inference time, 7401.361765623093, qp time, 440.9607729911804, backward_time, 40.37981462478638, epoch, 11
Random seed, 18, forward time, 13.211698532104492, inference time, 9439.290514230728, qp time, 415.4970133304596, backward_time, 37.84830164909363, epoch, 11
Random seed, 21, forward time, 25.20634627342224, inference time, 9632.832910299301, qp time, 672.301406621933, backward_time, 62.806934118270874, epoch, 19
Random seed, 6, forward time, 13.313401699066162, inference time, 10167.754023551941, qp time, 459.07673358917236, backward_time, 39.99878215789795, epoch, 13
Random seed, 22, forward time, 20.793901443481445, inference time, 10082.977942228317, qp time, 748.4983322620392, backward_time, 63.48387885093689, epoch, 19
Random seed, 12, forward time, 15.449065208435059, inference time, 10592.499104738235, qp time, 498.627037525177, backward_time, 46.290812253952026, epoch, 12
Random seed, 16, forward time, 27.760331392288208, inference time, 11645.309418439865, qp time, 804.5134947299957, backward_time, 79.71906352043152, epoch, 20
Random seed, 15, forward time, 13.742112874984741, inference time, 11513.082653522491, qp time, 464.0542347431183, backward_time, 41.86654567718506, epoch, 12
Random seed, 5, forward time, 19.917920112609863, inference time, 11574.171608924866, qp time, 678.559662103653, backward_time, 58.78788232803345, epoch, 17
Random seed, 10, forward time, 19.332560777664185, inference time, 11931.60124206543, qp time, 667.9301254749298, backward_time, 57.665879249572754, epoch, 17
Random seed, 23, forward time, 22.58049702644348, inference time, 11603.013877868652, qp time, 680.2405412197113, backward_time, 65.34195828437805, epoch, 18
Random seed, 28, forward time, 16.43457579612732, inference time, 11770.758326530457, qp time, 429.86214566230774, backward_time, 38.95196294784546, epoch, 10
Random seed, 24, forward time, 24.06112813949585, inference time, 13378.885464668274, qp time, 765.2897734642029, backward_time, 70.49262881278992, epoch, 20
Random seed, 13, forward time, 26.12657594680786, inference time, 15488.387482404709, qp time, 818.9107592105865, backward_time, 75.85259556770325, epoch, 19
