nodes, 15.0, edges, 31.0, epochs, -1, time, 106.52291989326477
nodes, 15.0, edges, 31.0, epochs, 0, time, 113.49266052246094
nodes, 15.0, edges, 31.0, epochs, 1, time, 114.3789291381836
nodes, 15.0, edges, 31.0, epochs, 2, time, 120.82654595375061
nodes, 15.0, edges, 31.0, epochs, 3, time, 115.36131477355957
nodes, 15.0, edges, 31.0, epochs, 4, time, 114.04333233833313
nodes, 15.0, edges, 31.0, epochs, 5, time, 111.23501396179199
nodes, 15.0, edges, 31.0, epochs, 6, time, 111.22544598579407
nodes, 15.0, edges, 31.0, epochs, 7, time, 110.78230810165405
nodes, 15.0, edges, 31.0, epochs, 8, time, 110.86268186569214
nodes, 15.0, edges, 31.0, epochs, 9, time, 110.18630361557007
nodes, 15.0, edges, 31.0, epochs, 10, time, 110.87545990943909
nodes, 15.0, edges, 31.0, epochs, 11, time, 110.39539980888367
nodes, 15.0, edges, 31.0, epochs, 12, time, 110.64987993240356
nodes, 15.0, edges, 31.0, epochs, 13, time, 110.5531861782074
nodes, 15.0, edges, 31.0, epochs, 14, time, 110.46969485282898
nodes, 15.0, edges, 31.0, epochs, 15, time, 110.55076909065247
nodes, 15.0, edges, 31.0, epochs, 16, time, 110.38170647621155
nodes, 15.0, edges, 31.0, epochs, 17, time, 109.95203590393066
nodes, 15.0, edges, 31.0, epochs, 18, time, 110.06195783615112
nodes, 15.0, edges, 31.0, epochs, 19, time, 110.33627963066101
nodes, 15.0, edges, 19.0, epochs, -1, time, 51.02816987037659
nodes, 15.0, edges, 19.0, epochs, 0, time, 107.55695152282715
nodes, 15.0, edges, 19.0, epochs, 1, time, 99.15940141677856
nodes, 15.0, edges, 19.0, epochs, 2, time, 74.98503303527832
nodes, 15.0, edges, 19.0, epochs, 3, time, 65.06503748893738
nodes, 15.0, edges, 19.0, epochs, 4, time, 48.64012002944946
nodes, 15.0, edges, 19.0, epochs, 5, time, 43.02328300476074
nodes, 15.0, edges, 19.0, epochs, 6, time, 44.08305644989014
nodes, 15.0, edges, 19.0, epochs, 7, time, 47.01239085197449
nodes, 15.0, edges, 19.0, epochs, 8, time, 48.52448225021362
nodes, 15.0, edges, 19.0, epochs, 9, time, 49.76959466934204
nodes, 15.0, edges, 19.0, epochs, 10, time, 49.12676954269409
nodes, 15.0, edges, 19.0, epochs, 11, time, 48.14008617401123
nodes, 15.0, edges, 19.0, epochs, 12, time, 44.03395104408264
nodes, 15.0, edges, 19.0, epochs, 13, time, 42.572163820266724
nodes, 15.0, edges, 19.0, epochs, 14, time, 41.45938420295715
nodes, 15.0, edges, 19.0, epochs, 15, time, 40.79239344596863
nodes, 15.0, edges, 19.0, epochs, 16, time, 40.95935106277466
nodes, 15.0, edges, 19.0, epochs, 17, time, 40.8106210231781
nodes, 15.0, edges, 19.0, epochs, 18, time, 41.5118567943573
nodes, 15.0, edges, 19.0, epochs, 19, time, 43.64956736564636
nodes, 15.0, edges, 41.0, epochs, -1, time, 228.157621383667
nodes, 15.0, edges, 41.0, epochs, 0, time, 232.14645338058472
nodes, 15.0, edges, 41.0, epochs, 1, time, 231.34514093399048
nodes, 15.0, edges, 41.0, epochs, 2, time, 229.95558500289917
nodes, 15.0, edges, 41.0, epochs, 3, time, 231.9368290901184
nodes, 15.0, edges, 41.0, epochs, 4, time, 231.77497601509094
nodes, 15.0, edges, 41.0, epochs, 5, time, 231.99041962623596
nodes, 15.0, edges, 41.0, epochs, 6, time, 232.4395089149475
nodes, 15.0, edges, 41.0, epochs, 7, time, 232.00687742233276
nodes, 15.0, edges, 41.0, epochs, 8, time, 233.60891580581665
nodes, 15.0, edges, 41.0, epochs, 9, time, 241.508727312088
nodes, 15.0, edges, 41.0, epochs, 10, time, 240.59739470481873
nodes, 15.0, edges, 41.0, epochs, 11, time, 239.93951988220215
nodes, 15.0, edges, 41.0, epochs, 12, time, 236.63885354995728
nodes, 15.0, edges, 41.0, epochs, 13, time, 229.4130778312683
nodes, 15.0, edges, 41.0, epochs, 14, time, 233.6810519695282
nodes, 15.0, edges, 41.0, epochs, 15, time, 231.73924040794373
nodes, 15.0, edges, 41.0, epochs, 16, time, 230.53448128700256
nodes, 15.0, edges, 41.0, epochs, 17, time, 231.18823385238647
nodes, 15.0, edges, 41.0, epochs, 18, time, 230.44536328315735
nodes, 15.0, edges, 41.0, epochs, 19, time, 230.57003235816956
