Random seed, 66198
mode, epoch, average loss, defender utility
training, -1, 2.0435878208705357e-08, -3.312546820299966, 0
validating, -1, -5.245208740234375e-07, -3.2971083879470826, 0
testing, -1, -9.5367431640625e-08, -3.3010242581367493, 0
training, 0, 3.4341819558824813, -6.690506437846593, 0
validating, 0, 3.3592280387878417, -6.763376045227051, 0
testing, 0, 3.3309795379638674, -6.635390901565552, 0
training, 1, 12.764723450796945, -5.236458805629185, 0
validating, 1, 14.194506549835205, -4.843559598922729, 0
testing, 1, 16.44986581802368, -4.696177625656128, 0
training, 2, 26.507574585505893, -4.5402997153145925, 0
validating, 2, 28.82246837615967, -4.948997926712036, 0
testing, 2, 33.906465482711795, -4.859303045272827, 0
training, 3, 46.56599638802665, -4.689002064296178, 0
validating, 3, 58.08537254333496, -4.558283567428589, 0
testing, 3, 68.30888519287109, -4.478869795799255, 0
training, 4, 75.1610169001988, -4.99825588635036, 0
validating, 4, 57.994638442993164, -4.810586404800415, 0
testing, 4, 68.27396163940429, -4.7434059381484985, 0
training, 5, 59.39940392630441, -5.463493919372558, 0
validating, 5, 29.926920700073243, -5.5547953128814695, 0
testing, 5, 34.352738571166995, -5.458903551101685, 0
training, 6, 49.86393571581159, -5.208132519040789, 0
validating, 6, 40.76003646850586, -4.864691162109375, 0
testing, 6, 47.91376047134399, -4.746386909484864, 0
training, 7, 48.299900681631904, -4.730278192247663, 0
validating, 7, 37.06206283569336, -4.831217575073242, 0
testing, 7, 43.51371088027954, -4.742042446136475, 0
training, 8, 46.775465447562084, -5.055837488174438, 0
validating, 8, 38.80537586212158, -5.318804979324341, 0
testing, 8, 45.52941293716431, -5.231240344047547, 0
training, 9, 47.71575483594622, -4.56239663532802, 0
validating, 9, 38.902964973449706, -4.612927675247192, 0
testing, 9, 45.653816318511964, -4.525512218475342, 0
training, 10, 51.39756213596889, -5.180938311985561, 0
validating, 10, 35.73132152557373, -5.164176177978516, 0
testing, 10, 41.8942633152008, -5.081848454475403, 0
training, 11, 41.24954534258161, -5.110526636668614, 0
validating, 11, 37.391432762145996, -5.190308380126953, 0
testing, 11, 43.523002529144286, -5.121901345252991, 0
training, 12, 46.192661448887414, -5.139634139197213, 0
validating, 12, 37.52272701263428, -5.598252582550049, 0
testing, 12, 43.27625665664673, -5.525160884857177, 0
training, 13, 45.06979866027832, -4.972259194510324, 0
validating, 13, 37.583709716796875, -5.11569881439209, 0
testing, 13, 43.38927011489868, -5.020636749267578, 0
training, 14, 51.440809985569544, -5.1538326399666925, 0
validating, 14, 37.54623146057129, -5.078603887557984, 0
testing, 14, 43.46057767868042, -5.001162886619568, 0
training, 15, 41.693693678719654, -4.951484612056187, 0
validating, 15, 33.277000427246094, -4.920235586166382, 0
testing, 15, 38.3748893737793, -4.841287612915039, 0
training, 16, 40.872906930106026, -4.71981793812343, 0
validating, 16, 34.71151714324951, -4.684909248352051, 0
testing, 16, 40.11460227966309, -4.611085820198059, 0
training, 17, 41.508590534755164, -4.52653077670506, 0
validating, 17, 34.5745023727417, -4.656901931762695, 0
testing, 17, 39.95323467254639, -4.574617195129394, 0
training, 18, 41.67695029122489, -4.489383275168283, 0
validating, 18, 34.753300476074216, -4.441370344161987, 0
testing, 18, 40.16908760070801, -4.368875408172608, 0
training, 19, 42.10939192090716, -4.264460515975952, 0
validating, 19, 35.353234100341794, -4.266030359268188, 0
testing, 19, 40.87353982925415, -4.19677095413208, 0
