Random seed, 3,training loss, 0.7199414627892631, training defu, -2.94095983505249,validating loss, 0.7165721893310547, validating defu, -3.029805612564087,testing loss, 0.70366370677948, testing defu, -2.7806965589523314
Random seed, 1,training loss, 0.5374606575284685, training defu, -1.2261171817779541,validating loss, 0.5063768863677979, validating defu, -1.2437119960784913,testing loss, 0.4819317102432251, testing defu, -1.3192269444465636
Random seed, 10,training loss, 0.6321291821343559, training defu, -4.18520017351423,validating loss, 0.5174193859100342, validating defu, -4.06793851852417,testing loss, 0.5867537498474121, testing defu, -4.152976250648498
Random seed, 4,training loss, 0.4341921329498291, training defu, -4.389033848898752,validating loss, 0.4441395282745361, validating defu, -4.37408971786499,testing loss, 0.3787945628166199, testing defu, -4.438184213638306
Random seed, 11,training loss, 0.5892848661967687, training defu, -1.799466269356864,validating loss, 0.5458349347114563, validating defu, -1.7783396005630494,testing loss, 0.6748023211956025, testing defu, -1.8573949813842774
Random seed, 18,training loss, 0.8081547294344221, training defu, -2.8960694994245255,validating loss, 0.9371680498123169, validating defu, -3.2931354999542237,testing loss, 0.7986770391464233, testing defu, -3.0248044967651366
Random seed, 6,training loss, 0.6368038381849016, training defu, -4.580571440287999,validating loss, 0.851269268989563, validating defu, -4.830474376678467,testing loss, 0.6770293354988098, testing defu, -4.544650220870972
Random seed, 9,training loss, 0.5450162070138114, training defu, -1.8675273077828543,validating loss, 0.9090027809143066, validating defu, -1.7767953872680664,testing loss, 1.0229667901992798, testing defu, -1.9727860808372497
Random seed, 20,training loss, 1.0478893739836557, training defu, -0.8461846317563738,validating loss, 0.7477969884872436, validating defu, -0.8464617013931275,testing loss, 0.5523920655250549, testing defu, -0.9023434400558472
Random seed, 5,training loss, 0.7758553641183036, training defu, -4.325726652145386,validating loss, 0.7372508525848389, validating defu, -4.3487693786621096,testing loss, 0.8857272863388062, testing defu, -4.330702304840088
Random seed, 17,training loss, 0.23831281832286288, training defu, -2.781145463671003,validating loss, 0.23155351877212524, validating defu, -2.799564838409424,testing loss, 0.26986258029937743, testing defu, -2.7948155879974363
Random seed, 26,training loss, 0.923083107812064, training defu, -1.7766156775610789,validating loss, 0.7334821462631226, validating defu, -1.818897533416748,testing loss, 0.879064393043518, testing defu, -1.786252212524414
Random seed, 22,training loss, 0.8135060787200927, training defu, -2.266796670641218,validating loss, 0.8090517282485962, validating defu, -2.2077088356018066,testing loss, 0.8956575036048889, testing defu, -2.2473967552185057
Random seed, 28,training loss, 0.7552301338740758, training defu, -2.693757370540074,validating loss, 0.6940700054168701, validating defu, -2.616075325012207,testing loss, 0.7335167407989502, testing defu, -2.6237261056900025
Random seed, 15,training loss, 1.4207595825195312, training defu, -1.0109593084880284,validating loss, 1.515643835067749, validating defu, -1.0441542267799377,testing loss, 1.4489731311798095, testing defu, -0.9233892023563385
Random seed, 8,training loss, 0.7850544605936323, training defu, -1.6651289122445243,validating loss, 0.8454143166542053, validating defu, -1.6735865354537964,testing loss, 0.7651948750019073, testing defu, -1.6694781541824342
Random seed, 12,training loss, 0.5703010831560408, training defu, -4.7412795679909845,validating loss, 0.567581295967102, validating defu, -4.670483684539795,testing loss, 0.5618841290473938, testing defu, -4.445725345611573
Random seed, 24,training loss, 0.7934908832822527, training defu, -2.1661293131964547,validating loss, 0.9057055473327636, validating defu, -1.9840349674224853,testing loss, 0.7956409811973572, testing defu, -2.335707461833954
Random seed, 21,training loss, 0.4099419798169817, training defu, -3.696148102624076,validating loss, 0.4184798955917358, validating defu, -3.665796136856079,testing loss, 0.46976006031036377, testing defu, -3.8207436323165895
Random seed, 14,training loss, 0.43324159043175836, training defu, -3.9386569159371514,validating loss, 0.46201889514923095, validating defu, -3.9268001079559327,testing loss, 0.4375962376594543, testing defu, -3.9292615175247194
Random seed, 7,training loss, 0.646886157989502, training defu, -4.238650989532471,validating loss, 0.6987652778625488, validating defu, -4.084070253372192,testing loss, 0.7098424792289734, testing defu, -4.330030536651611
Random seed, 16,training loss, 0.5971665246146066, training defu, -3.1365838595799036,validating loss, 0.6258710861206055, validating defu, -3.2037907600402833,testing loss, 0.6220509290695191, testing defu, -3.244560146331787
Random seed, 13,training loss, 0.4852218117032732, training defu, -0.6066848618643624,validating loss, 0.4587228298187256, validating defu, -0.5970495104789734,testing loss, 0.4240985751152039, testing defu, -0.6055916786193848
Random seed, 2,training loss, 1.0370736258370536, training defu, -3.292675461087908,validating loss, 0.8962685585021972, validating defu, -3.2540863513946534,testing loss, 0.9991909980773925, testing defu, -3.347728228569031
Random seed, 29,training loss, 0.9353087833949498, training defu, -3.2770997047424317,validating loss, 0.9823736429214478, validating defu, -3.290978479385376,testing loss, 0.8148783445358276, testing defu, -3.18371524810791
Random seed, 19,training loss, 0.38719589710235597, training defu, -4.515025983537947,validating loss, 0.4040576219558716, validating defu, -4.561273860931396,testing loss, 0.4215982794761658, testing defu, -4.566976594924927
Random seed, 23,training loss, 0.5145117368016924, training defu, -3.4673419407435824,validating loss, 0.642919909954071, validating defu, -3.8951257705688476,testing loss, 0.6025018930435181, testing defu, -3.5539439916610718
Random seed, 25,training loss, 1.176191132409232, training defu, -1.3161109004701887,validating loss, 1.4006919860839844, validating defu, -1.2667263507843018,testing loss, 1.2678325653076172, testing defu, -1.3646906614303589
Random seed, 27,training loss, 0.6175740497452872, training defu, -2.1713735478264944,validating loss, 0.594149112701416, validating defu, -2.2256799697875977,testing loss, 0.6214943051338195, testing defu, -2.1835588335990908
Random seed, 30,training loss, 0.485697797366551, training defu, -3.150158337184361,validating loss, 0.5921721458435059, validating defu, -3.1817130565643312,testing loss, 0.5968353986740113, testing defu, -3.2067641496658323
