mode, epoch, average loss, defender utility, simulated defender utility, fast defender utility
training, -1, 0.13333382095609392, 0.0, 0.0, 0.0
validating, -1, 0.1325019121170044, 0.0, 0.0, 0.0
testing, -1, 0.1267595887184143, -1.4748691707849502, 0.0, -1.5859261907637119
training, 0, 3.6700843811035155, 0.0, 0.0, 0.0
validating, 0, 4.792542672157287, 0.0, 0.0, 0.0
testing, 0, 3.9798526406288146, -2.944647753238678, 0.0, -2.73291597366333
training, 1, 3.6671588897705076, 0.0, 0.0, 0.0
validating, 1, 4.781999707221985, 0.0, 0.0, 0.0
testing, 1, 3.968415915966034, -2.9410417556762694, 0.0, -2.7311127185821533
training, 2, 3.5947709219796318, 0.0, 0.0, 0.0
validating, 2, 4.603488850593567, 0.0, 0.0, 0.0
testing, 2, 3.766255033016205, -2.819722217321396, 0.0, -2.6937980175018312
training, 3, 3.2390441945620947, 0.0, 0.0, 0.0
validating, 3, 4.306420803070068, 0.0, 0.0, 0.0
testing, 3, 3.2881652653217315, -2.6434113502502443, 0.0, -2.3787968933582304
training, 4, 2.9973240188189916, 0.0, 0.0, 0.0
validating, 4, 4.3555083751678465, 0.0, 0.0, 0.0
testing, 4, 3.1961049258708956, -2.3171420753002168, 0.0, -2.164169305562973
training, 5, 2.971986278465816, 0.0, 0.0, 0.0
validating, 5, 4.362904834747314, 0.0, 0.0, 0.0
testing, 5, 3.175808483362198, -2.234976428747177, 0.0, -2.1250045597553253
training, 6, 2.958261116913387, 0.0, 0.0, 0.0
validating, 6, 4.36553692817688, 0.0, 0.0, 0.0
testing, 6, 3.158911591768265, -2.1757258236408235, 0.0, -2.0970305502414703
training, 7, 2.946747691290719, 0.0, 0.0, 0.0
validating, 7, 4.326459860801696, 0.0, 0.0, 0.0
testing, 7, 3.1400145828723907, -2.1824577271938326, 0.0, -2.1036548972129823
training, 8, 2.9430355327469964, 0.0, 0.0, 0.0
validating, 8, 4.301589941978454, 0.0, 0.0, 0.0
testing, 8, 3.1244157016277314, -2.1837710201740266, 0.0, -2.1081992387771606
training, 9, 2.9323802743639265, 0.0, 0.0, 0.0
validating, 9, 4.3142321586608885, 0.0, 0.0, 0.0
testing, 9, 3.104318600893021, -2.1540906727313995, 0.0, -2.0745243310928343
training, 10, 2.9240186418805805, 0.0, 0.0, 0.0
validating, 10, 4.327016735076905, 0.0, 0.0, 0.0
testing, 10, 3.0889406144618987, -2.1432045221328737, 0.0, -2.059905654191971
training, 11, 2.914609466280256, 0.0, 0.0, 0.0
validating, 11, 4.299969267845154, 0.0, 0.0, 0.0
testing, 11, 3.066840273141861, -2.142754703760147, 0.0, -2.060817617177963
training, 12, 2.9025090949875967, 0.0, 0.0, 0.0
validating, 12, 4.348797917366028, 0.0, 0.0, 0.0
testing, 12, 3.0454998433589937, -2.124361592531204, 0.0, -2.024095022678375
training, 13, 2.891552885941097, 0.0, 0.0, 0.0
validating, 13, 4.269678235054016, 0.0, 0.0, 0.0
testing, 13, 3.0095726788043975, -2.13273800611496, 0.0, -2.045298272371292
training, 14, 2.8723523923328944, 0.0, 0.0, 0.0
validating, 14, 4.224962115287781, 0.0, 0.0, 0.0
testing, 14, 2.9731986463069915, -2.1359820783138277, 0.0, -2.0513285756111146
training, 15, 2.852691570350102, 0.0, 0.0, 0.0
validating, 15, 4.232157874107361, 0.0, 0.0, 0.0
testing, 15, 2.9266068994998933, -2.1228748142719267, 0.0, -2.0279922783374786
training, 16, 2.8297301071030754, 0.0, 0.0, 0.0
validating, 16, 4.1987405776977536, 0.0, 0.0, 0.0
testing, 16, 2.869129568338394, -2.1160548746585848, 0.0, -2.018470799922943
training, 17, 2.7972695861543926, 0.0, 0.0, 0.0
validating, 17, 4.056969499588012, 0.0, 0.0, 0.0
testing, 17, 2.812081831693649, -2.188669276237488, 0.0, -2.063706225156784
training, 18, 2.7542345949581692, 0.0, 0.0, 0.0
validating, 18, 4.024477124214172, 0.0, 0.0, 0.0
testing, 18, 2.7279993832111358, -2.2028587222099305, 0.0, -2.0379981100559235
training, 19, 2.709851964882442, 0.0, 0.0, 0.0
validating, 19, 3.9350157976150513, 0.0, 0.0, 0.0
testing, 19, 2.6425675809383393, -2.2125056266784666, 0.0, -2.050353538990021
training, 20, 2.6542950221470423, 0.0, 0.0, 0.0
validating, 20, 3.871545195579529, 0.0, 0.0, 0.0
testing, 20, 2.520476001501083, -2.2566035628318786, 0.0, -2.0360228300094603
training, 21, 2.582591770376478, 0.0, 0.0, 0.0
validating, 21, 3.7932121753692627, 0.0, 0.0, 0.0
testing, 21, 2.381526750326157, -2.269874334335327, 0.0, -2.018157571554184
training, 22, 2.503007376194, 0.0, 0.0, 0.0
validating, 22, 3.6831040382385254, 0.0, 0.0, 0.0
testing, 22, 2.2431495130062102, -2.3076684653759, 0.0, -2.0223662197589873
training, 23, 2.409630618776594, 0.0, 0.0, 0.0
validating, 23, 3.603052520751953, 0.0, 0.0, 0.0
