Random seed, 3, training time, 44.62169027328491, optimization time, 251.65069556236267
Random seed, 22, training time, 37.48920941352844, optimization time, 217.0937204360962
Random seed, 35, training time, 41.999316453933716, optimization time, 152.88670897483826
Random seed, 2, training time, 44.47687315940857, optimization time, 332.29775857925415
Random seed, 24, training time, 35.199004888534546, optimization time, 268.3418369293213
Random seed, 47, training time, 48.89060139656067, optimization time, 114.98331785202026
Random seed, 25, training time, 38.041499614715576, optimization time, 294.7225720882416
Random seed, 11, training time, 41.83178400993347, optimization time, 334.4074625968933
Random seed, 17, training time, 41.28831076622009, optimization time, 343.6960210800171
Random seed, 5, training time, 39.372058629989624, optimization time, 404.9401590824127
Random seed, 44, training time, 33.99488353729248, optimization time, 249.447190284729
Random seed, 14, training time, 39.91819667816162, optimization time, 376.1806797981262
Random seed, 36, training time, 38.31866216659546, optimization time, 251.50663542747498
Random seed, 23, training time, 41.99413585662842, optimization time, 380.0610237121582
Random seed, 12, training time, 39.17073321342468, optimization time, 430.3487551212311
Random seed, 8, training time, 42.49247908592224, optimization time, 438.25621223449707
Random seed, 37, training time, 41.61194658279419, optimization time, 282.1337580680847
Random seed, 9, training time, 45.162567138671875, optimization time, 446.2029752731323
Random seed, 6, training time, 50.835851192474365, optimization time, 481.59937953948975
Random seed, 41, training time, 39.61924409866333, optimization time, 324.57307720184326
Random seed, 10, training time, 43.86163544654846, optimization time, 471.99914264678955
Random seed, 34, training time, 41.206480264663696, optimization time, 327.1585829257965
Random seed, 15, training time, 46.05142855644226, optimization time, 451.6846852302551
Random seed, 4, training time, 43.06510829925537, optimization time, 526.0986275672913
Random seed, 27, training time, 38.297709465026855, optimization time, 375.8481695652008
Random seed, 20, training time, 39.16418194770813, optimization time, 505.92728304862976
Random seed, 1, training time, 41.784141302108765, optimization time, 547.3290770053864
Random seed, 16, training time, 40.60939836502075, optimization time, 509.451514005661
Random seed, 7, training time, 45.64798283576965, optimization time, 551.1505825519562
Random seed, 49, training time, 41.633421659469604, optimization time, 356.7654871940613
Random seed, 18, training time, 52.52090501785278, optimization time, 534.4480195045471
Random seed, 29, training time, 47.95256948471069, optimization time, 444.642297744751
Random seed, 40, training time, 39.28461813926697, optimization time, 443.3612697124481
Random seed, 21, training time, 40.56851029396057, optimization time, 541.9789879322052
Random seed, 13, training time, 67.19682025909424, optimization time, 563.2771797180176
Random seed, 39, training time, 45.3929922580719, optimization time, 452.6256718635559
Random seed, 38, training time, 42.42509484291077, optimization time, 465.0633568763733
Random seed, 50, training time, 39.68989539146423, optimization time, 411.09459018707275
Random seed, 30, training time, 41.839791774749756, optimization time, 478.56314611434937
Random seed, 19, training time, 49.34698677062988, optimization time, 593.675683259964
Random seed, 32, training time, 40.142194986343384, optimization time, 501.2472314834595
Random seed, 42, training time, 45.09687852859497, optimization time, 514.0741140842438
Random seed, 33, training time, 39.347023487091064, optimization time, 521.5337536334991
Random seed, 43, training time, 46.61609935760498, optimization time, 511.3089916706085
Random seed, 31, training time, 44.893800020217896, optimization time, 521.3248205184937
Random seed, 45, training time, 43.23825168609619, optimization time, 463.1108765602112
Random seed, 46, training time, 40.54779863357544, optimization time, 508.24543380737305
Random seed, 26, training time, 68.84144234657288, optimization time, 720.3416295051575
Random seed, 28, training time, 49.60832500457764, optimization time, 654.3685727119446
Random seed, 48, training time, 42.55746555328369, optimization time, 637.3859539031982
