Random seed, 34, training time, 11612.0947535038, optimization time, 0
Random seed, 26, training time, 12431.36461353302, optimization time, 0
Random seed, 5, training time, 12661.521571397781, optimization time, 0
Random seed, 49, training time, 12467.861341238022, optimization time, 0
Random seed, 36, training time, 12624.85425209999, optimization time, 0
Random seed, 41, training time, 12668.559612035751, optimization time, 0
Random seed, 43, training time, 12937.446977853775, optimization time, 0
Random seed, 13, training time, 14610.68951678276, optimization time, 0
Random seed, 42, training time, 14629.863433599472, optimization time, 0
Random seed, 47, training time, 14358.833926439285, optimization time, 0
Random seed, 32, training time, 14908.913318157196, optimization time, 0
Random seed, 6, training time, 14937.460010051727, optimization time, 0
Random seed, 37, training time, 14991.663325548172, optimization time, 0
Random seed, 17, training time, 15685.346915006638, optimization time, 0
Random seed, 27, training time, 15612.865005731583, optimization time, 0
Random seed, 24, training time, 15688.101187229156, optimization time, 0
Random seed, 18, training time, 15884.633088827133, optimization time, 0
Random seed, 11, training time, 15925.922600984573, optimization time, 0
Random seed, 15, training time, 16099.591122865677, optimization time, 0
Random seed, 4, training time, 16094.079023122787, optimization time, 0
Random seed, 33, training time, 16801.50178527832, optimization time, 0
Random seed, 2, training time, 17072.958606004715, optimization time, 0
Random seed, 48, training time, 16783.99988412857, optimization time, 0
Random seed, 45, training time, 17176.640523672104, optimization time, 0
Random seed, 23, training time, 17125.26286458969, optimization time, 0
Random seed, 25, training time, 17427.786400556564, optimization time, 0
Random seed, 35, training time, 17428.782017946243, optimization time, 0
Random seed, 44, training time, 17607.123200893402, optimization time, 0
Random seed, 14, training time, 17745.654360055923, optimization time, 0
Random seed, 39, training time, 17618.126372098923, optimization time, 0
Random seed, 9, training time, 17660.803076982498, optimization time, 0
Random seed, 3, training time, 18499.646379470825, optimization time, 0
Random seed, 12, training time, 19063.00879240036, optimization time, 0
Random seed, 19, training time, 19128.175290346146, optimization time, 0
Random seed, 1, training time, 19083.09861254692, optimization time, 0
Random seed, 7, training time, 19858.22885107994, optimization time, 0
Random seed, 30, training time, 20026.223387479782, optimization time, 0
Random seed, 46, training time, 19879.46853017807, optimization time, 0
Random seed, 21, training time, 19997.643533468246, optimization time, 0
Random seed, 10, training time, 20466.276940107346, optimization time, 0
Random seed, 28, training time, 20547.79198718071, optimization time, 0
Random seed, 50, training time, 20487.386065721512, optimization time, 0
Random seed, 38, training time, 20713.21027827263, optimization time, 0
Random seed, 29, training time, 20993.67839241028, optimization time, 0
Random seed, 22, training time, 21396.715092658997, optimization time, 0
Random seed, 40, training time, 21736.414580345154, optimization time, 0
Random seed, 20, training time, 22820.854780197144, optimization time, 0
Random seed, 31, training time, 23037.83261847496, optimization time, 0
Random seed, 16, training time, 24173.127703905106, optimization time, 0
Random seed, 8, training time, 25805.519744873047, optimization time, 0
